module(equipment),timestamp,localtime,operation,voltageR,voltageS,voltageT,voltageRS,voltageST,voltageTR,currentR,currentS,currentT,activePower,powerFactorR,powerFactorS,powerFactorT,reactivePowerLagging,accumActiveEnergy,suspicious_reason,accum_diff
3(분쇄기(2)),2025-03-09 10:02:55,2025-03-09 02:02:55,1,214.94,210.1,219.06,368.09,371.65,375.85,25.61,7.33,16.97,2870.55,88.95,88.01,89.01,336.17,10762581,accumActiveEnergy decreased,-3042.0
3(분쇄기(2)),2025-03-09 10:03:00,2025-03-09 02:03:00,1,219.37,216.72,215.02,377.66,373.89,376.19,18.67,6.59,28.86,3128.09,95.13,99.56,92.8,472.58,10762586,accumActiveEnergy decreased,-3042.0
3(분쇄기(2)),2025-03-09 10:03:05,2025-03-09 02:03:05,1,213.78,216.24,217.98,372.4,376.04,373.91,10.34,11.64,29.94,3000.85,89.86,85.35,94.85,397.87,10762590,accumActiveEnergy decreased,-3041.0
3(분쇄기(2)),2025-03-09 10:03:10,2025-03-09 02:03:10,1,212.48,218.47,215.94,373.21,376.2,371.01,27.53,17.06,10.95,3184.49,93.33,92.12,85.56,549.2,10762594,accumActiveEnergy decreased,-3041.0
3(분쇄기(2)),2025-03-09 10:03:15,2025-03-09 02:03:15,1,216.58,218.84,213.57,377.08,374.47,372.51,28.38,28.88,29.89,5026.87,92.53,98.29,93.56,1117.94,10762601,accumActiveEnergy decreased,-3039.0
3(분쇄기(2)),2025-03-09 10:03:20,2025-03-09 02:03:20,1,210.22,216.84,213.17,369.84,372.39,366.66,10.25,22.1,29.48,3528.5,89.97,97.1,93.69,860.67,10762606,accumActiveEnergy decreased,-3037.0
3(분쇄기(2)),2025-03-09 10:03:25,2025-03-09 02:03:25,1,215.4,219.56,214.81,376.68,376.16,372.56,27.13,11.77,15.97,3162.01,96.68,90.55,99.12,519.64,10762611,accumActiveEnergy decreased,-3038.0
3(분쇄기(2)),2025-03-09 10:03:30,2025-03-09 02:03:30,1,213.04,217.81,212.17,373.12,372.37,368.24,13.16,5.88,23.16,2399.71,85.69,99.98,87.38,523.85,10762614,accumActiveEnergy decreased,-3040.0
3(분쇄기(2)),2025-03-09 10:03:35,2025-03-09 02:03:35,1,211.72,216.52,218.65,370.86,376.85,372.7,9.8,20.29,21.24,2963.3,93.19,86.15,92.32,832.6,10762618,accumActiveEnergy decreased,-3039.0
3(분쇄기(2)),2025-03-09 10:03:40,2025-03-09 02:03:40,1,213.56,217.44,210.93,373.25,370.97,367.61,23.15,22.69,26.26,4111.14,98.78,88.66,85.05,894.94,10762624,accumActiveEnergy decreased,-3037.0
3(분쇄기(2)),2025-03-09 10:03:45,2025-03-09 02:03:45,1,210.75,219.93,214.71,372.96,376.39,368.44,19.04,6.35,27.22,3000.78,98.51,93.45,88.35,330.6,10762628,accumActiveEnergy decreased,-3036.0
3(분쇄기(2)),2025-03-09 10:03:50,2025-03-09 02:03:50,1,212.11,214.32,215.08,369.29,371.87,369.95,12.78,15.54,14.76,2457.21,90.34,91.76,98.59,469.06,10762631,accumActiveEnergy decreased,-3036.0
3(분쇄기(2)),2025-03-09 10:03:55,2025-03-09 02:03:55,1,217.55,219.33,216.85,378.34,377.73,376.19,26.19,24.17,21.59,4181.32,90.04,97.65,90.76,878.5,10762637,accumActiveEnergy decreased,-3035.0
3(분쇄기(2)),2025-03-09 10:04:00,2025-03-09 02:04:00,1,219.69,214.2,219.9,375.75,375.93,380.69,10.47,15.85,9.04,2049.22,89.86,94.83,95.71,243.44,10762640,accumActiveEnergy decreased,-3037.0
3(분쇄기(2)),2025-03-09 10:04:05,2025-03-09 02:04:05,1,211.28,216.62,211.86,370.56,371.06,366.44,29.44,13.92,9.21,2983.49,92.31,92.3,88.99,590.03,10762644,accumActiveEnergy decreased,-3036.0
3(분쇄기(2)),2025-03-09 10:04:10,2025-03-09 02:04:10,1,211.56,216.11,213.97,370.36,372.44,368.51,20.13,26.87,21.5,3911.48,99.1,89.77,92.76,404.28,10762650,accumActiveEnergy decreased,-3035.0
3(분쇄기(2)),2025-03-09 10:04:15,2025-03-09 02:04:15,1,218.54,216.14,218.94,376.43,376.78,378.85,8.37,5.99,17.7,1866.54,93.27,97.15,99.86,465.84,10762652,accumActiveEnergy decreased,-3038.0
3(분쇄기(2)),2025-03-09 10:04:20,2025-03-09 02:04:20,1,211.12,212.88,210.88,367.18,366.97,365.45,25.98,11.46,15.93,3009.23,92.11,94.61,87.9,444.42,10762656,accumActiveEnergy decreased,-3038.0
3(분쇄기(2)),2025-03-09 10:04:25,2025-03-09 02:04:25,1,218.68,215.58,213.97,376.07,371.99,374.68,11.56,25.59,14.66,2981.53,91.21,89.61,89.0,583.1,10762661,accumActiveEnergy decreased,-3036.0
3(분쇄기(2)),2025-03-09 10:04:30,2025-03-09 02:04:30,1,213.29,215.27,210.58,371.14,368.79,367.08,9.87,6.49,24.12,2288.86,86.33,94.91,87.35,241.33,10762664,accumActiveEnergy decreased,-3038.0
3(분쇄기(2)),2025-03-09 10:04:35,2025-03-09 02:04:35,1,210.48,216.26,210.62,369.56,369.68,364.68,24.67,11.76,19.59,3162.71,99.78,94.68,86.77,797.12,10762668,accumActiveEnergy decreased,-3038.0
3(분쇄기(2)),2025-03-09 10:04:40,2025-03-09 02:04:40,1,210.61,214.65,216.87,368.27,373.69,370.2,13.56,18.33,19.64,2946.0,95.38,94.33,95.42,553.83,10762672,accumActiveEnergy decreased,-3039.0
3(분쇄기(2)),2025-03-09 10:04:45,2025-03-09 02:04:45,1,213.51,218.58,218.63,374.19,378.62,374.24,29.97,23.19,22.71,4381.83,90.71,90.36,87.14,1250.06,10762678,accumActiveEnergy decreased,-3037.0
3(분쇄기(2)),2025-03-09 10:04:50,2025-03-09 02:04:50,1,215.25,214.61,218.87,372.26,375.4,375.94,19.19,15.91,17.63,3040.99,89.83,89.42,92.23,479.0,10762683,accumActiveEnergy decreased,-3036.0
3(분쇄기(2)),2025-03-09 10:04:55,2025-03-09 02:04:55,1,218.53,216.62,216.58,376.84,375.15,376.8,5.14,26.48,29.22,3516.49,87.33,92.45,88.86,426.84,10762687,accumActiveEnergy decreased,-3036.0
3(분쇄기(2)),2025-03-09 10:05:00,2025-03-09 02:05:00,1,218.06,210.24,214.32,370.91,367.67,374.44,15.4,16.09,10.65,2406.26,94.63,92.5,89.33,331.1,10762691,accumActiveEnergy decreased,-3038.0
3(분쇄기(2)),2025-03-09 10:05:05,2025-03-09 02:05:05,1,217.82,215.12,214.3,374.92,371.88,374.21,15.55,23.02,17.25,3209.37,97.81,96.43,91.36,485.42,10762695,accumActiveEnergy decreased,-3036.0
3(분쇄기(2)),2025-03-09 10:05:10,2025-03-09 02:05:10,1,210.43,216.73,211.78,369.92,371.09,365.64,28.53,15.54,23.47,3824.89,92.2,86.6,93.41,1019.7,10762701,accumActiveEnergy decreased,-3034.0
3(분쇄기(2)),2025-03-09 10:05:15,2025-03-09 02:05:15,1,210.48,219.67,213.59,372.51,375.2,367.24,15.19,12.81,28.78,3241.93,97.08,95.1,99.81,868.28,10762705,accumActiveEnergy decreased,-3035.0
3(분쇄기(2)),2025-03-09 10:05:20,2025-03-09 02:05:20,1,215.06,219.52,219.25,376.35,379.97,376.11,14.85,10.62,11.68,2156.63,87.51,98.94,86.42,346.6,10762708,accumActiveEnergy decreased,-3035.0
3(분쇄기(2)),2025-03-09 10:05:25,2025-03-09 02:05:25,1,210.84,212.23,214.36,366.37,369.42,368.22,15.74,26.42,19.08,3470.7,87.11,98.43,93.14,976.55,10762713,accumActiveEnergy decreased,-3035.0
3(분쇄기(2)),2025-03-09 10:05:30,2025-03-09 02:05:30,1,215.52,217.56,213.45,375.04,373.25,371.48,12.85,9.79,24.68,2711.43,90.49,86.88,92.92,471.57,10762717,accumActiveEnergy decreased,-3036.0
3(분쇄기(2)),2025-03-09 10:05:35,2025-03-09 02:05:35,1,218.55,217.95,213.61,378.01,373.73,374.25,26.5,16.31,9.21,3016.69,97.84,86.53,94.53,396.95,10762721,accumActiveEnergy decreased,-3034.0
3(분쇄기(2)),2025-03-09 10:05:40,2025-03-09 02:05:40,1,212.04,211.46,219.87,366.75,373.54,374.04,20.09,6.24,15.79,2413.16,91.65,97.61,97.7,278.09,10762724,accumActiveEnergy decreased,-3035.0
3(분쇄기(2)),2025-03-09 10:05:45,2025-03-09 02:05:45,1,214.06,212.67,215.02,369.55,370.38,371.59,26.96,23.15,20.44,4023.47,93.11,89.94,99.36,602.24,10762730,accumActiveEnergy decreased,-3033.0
3(분쇄기(2)),2025-03-09 10:05:50,2025-03-09 02:05:50,1,218.98,217.47,214.21,377.96,373.83,375.15,6.14,16.79,22.45,2614.99,88.43,94.53,86.83,584.25,10762733,accumActiveEnergy decreased,-3033.0
3(분쇄기(2)),2025-03-09 10:05:55,2025-03-09 02:05:55,1,211.59,210.13,217.38,365.21,370.22,371.49,5.66,27.89,25.79,3376.66,96.32,87.51,94.64,797.78,10762738,accumActiveEnergy decreased,-3032.0
3(분쇄기(2)),2025-03-09 10:06:00,2025-03-09 02:06:00,1,219.19,216.76,217.76,377.53,376.29,378.39,12.17,20.51,16.98,2882.42,91.11,86.96,98.05,426.19,10762742,accumActiveEnergy decreased,-3031.0
3(분쇄기(2)),2025-03-09 10:06:05,2025-03-09 02:06:05,1,215.0,218.33,216.6,375.26,376.64,373.77,17.76,25.68,28.77,4174.95,88.0,95.89,94.36,941.15,10762748,accumActiveEnergy decreased,-3031.0
3(분쇄기(2)),2025-03-09 10:06:10,2025-03-09 02:06:10,1,212.57,217.51,212.41,372.45,372.32,368.04,16.44,23.23,7.29,2691.85,91.36,93.29,99.58,572.73,10762752,accumActiveEnergy decreased,-3031.0
3(분쇄기(2)),2025-03-09 10:06:15,2025-03-09 02:06:15,1,214.71,210.21,217.78,367.98,370.64,374.53,9.46,18.97,15.44,2501.81,99.24,99.11,97.31,596.96,10762755,accumActiveEnergy decreased,-3031.0
3(분쇄기(2)),2025-03-09 10:06:20,2025-03-09 02:06:20,1,212.89,219.27,213.38,374.25,374.67,369.15,29.2,7.96,11.68,2788.29,93.82,86.11,86.84,289.67,10762759,accumActiveEnergy decreased,-3031.0
3(분쇄기(2)),2025-03-09 10:06:25,2025-03-09 02:06:25,1,215.18,216.87,216.29,374.15,375.12,373.66,18.84,14.07,29.75,3610.78,86.14,96.4,99.63,642.58,10762764,accumActiveEnergy decreased,-3031.0
3(분쇄기(2)),2025-03-09 10:06:30,2025-03-09 02:06:30,1,215.92,210.96,212.96,369.68,367.11,371.41,18.93,26.79,23.88,3952.92,86.6,99.55,89.12,1139.94,10762769,accumActiveEnergy decreased,-3030.0
3(분쇄기(2)),2025-03-09 10:06:35,2025-03-09 02:06:35,1,214.83,217.72,216.98,374.59,376.45,373.95,15.98,25.09,6.73,2761.36,92.72,89.45,96.09,295.17,10762773,accumActiveEnergy decreased,-3030.0
3(분쇄기(2)),2025-03-09 10:06:40,2025-03-09 02:06:40,1,212.69,218.65,217.5,373.54,377.71,372.55,29.02,11.52,10.72,2939.34,99.17,85.78,91.15,488.9,10762777,accumActiveEnergy decreased,-3030.0
3(분쇄기(2)),2025-03-09 10:06:45,2025-03-09 02:06:45,1,216.13,217.41,218.34,375.45,377.36,376.25,8.54,15.1,7.6,1809.94,95.79,98.26,92.62,189.57,10762780,accumActiveEnergy decreased,-3031.0
3(분쇄기(2)),2025-03-09 10:06:50,2025-03-09 02:06:50,1,214.34,215.77,212.55,372.48,370.93,369.69,16.85,23.75,16.36,3257.02,94.78,96.57,90.05,431.31,10762784,accumActiveEnergy decreased,-3031.0
3(분쇄기(2)),2025-03-09 10:06:55,2025-03-09 02:06:55,1,215.01,218.01,217.4,375.0,377.07,374.47,5.78,18.31,22.37,2692.85,88.69,95.0,97.86,650.91,10762788,accumActiveEnergy decreased,-3030.0
3(분쇄기(2)),2025-03-09 10:07:00,2025-03-09 02:07:00,1,212.92,215.9,210.34,371.36,369.13,366.54,9.17,20.86,28.82,3337.82,85.72,90.56,98.48,791.96,10762793,accumActiveEnergy decreased,-3028.0
3(분쇄기(2)),2025-03-09 10:07:05,2025-03-09 02:07:05,1,218.93,214.91,210.69,375.71,368.58,372.06,26.72,6.49,9.34,2456.86,98.12,96.72,92.76,285.58,10762796,accumActiveEnergy decreased,-3030.0
3(분쇄기(2)),2025-03-09 10:07:10,2025-03-09 02:07:10,1,218.88,210.97,218.25,372.25,371.7,378.56,6.14,9.15,15.3,1763.31,93.18,85.38,99.99,387.86,10762799,accumActiveEnergy decreased,-3031.0
3(분쇄기(2)),2025-03-09 10:07:15,2025-03-09 02:07:15,1,217.28,214.8,213.09,374.18,370.55,372.7,29.19,14.74,18.74,3600.43,92.08,96.61,97.52,757.81,10762804,accumActiveEnergy decreased,-3029.0
3(분쇄기(2)),2025-03-09 10:07:20,2025-03-09 02:07:20,1,210.46,217.08,216.35,370.25,375.35,369.62,14.12,26.24,23.95,3693.01,90.83,97.72,92.17,1024.29,10762809,accumActiveEnergy decreased,-3029.0
3(분쇄기(2)),2025-03-09 10:07:25,2025-03-09 02:07:25,1,213.34,219.34,216.13,374.7,377.11,371.92,24.04,13.69,25.95,3664.06,97.25,97.92,99.76,925.18,10762814,accumActiveEnergy decreased,-3027.0
3(분쇄기(2)),2025-03-09 10:07:30,2025-03-09 02:07:30,1,219.07,210.59,219.67,372.09,372.61,379.95,19.69,9.47,16.96,2675.27,90.39,99.46,86.82,297.87,10762818,accumActiveEnergy decreased,-3027.0
3(분쇄기(2)),2025-03-09 10:07:35,2025-03-09 02:07:35,1,212.65,218.11,216.23,373.04,376.14,371.41,9.27,17.81,24.76,2989.41,89.89,95.43,98.05,394.55,10762822,accumActiveEnergy decreased,-3027.0
3(분쇄기(2)),2025-03-09 10:07:40,2025-03-09 02:07:40,1,210.33,212.89,219.49,366.51,374.44,372.23,27.05,26.33,7.82,3469.97,90.12,94.5,93.42,429.99,10762827,accumActiveEnergy decreased,-3026.0
3(분쇄기(2)),2025-03-09 10:07:45,2025-03-09 02:07:45,1,218.76,217.48,216.7,377.79,376.0,377.12,18.16,21.33,11.96,2987.31,96.92,99.18,97.25,863.75,10762831,accumActiveEnergy decreased,-3026.0
3(분쇄기(2)),2025-03-09 10:07:50,2025-03-09 02:07:50,1,212.52,214.74,218.24,370.01,374.96,373.03,19.01,29.82,8.54,3281.96,95.18,88.44,94.82,937.85,10762835,accumActiveEnergy decreased,-3026.0
3(분쇄기(2)),2025-03-09 10:07:55,2025-03-09 02:07:55,1,214.15,213.77,215.62,370.58,371.85,372.18,26.32,18.97,17.37,3583.89,93.0,96.25,91.63,767.57,10762840,accumActiveEnergy decreased,-3026.0
3(분쇄기(2)),2025-03-09 10:08:00,2025-03-09 02:08:00,1,210.27,215.91,218.23,369.07,375.97,371.08,17.59,11.25,16.46,2592.36,97.29,85.84,86.17,262.94,10762844,accumActiveEnergy decreased,-3027.0
3(분쇄기(2)),2025-03-09 10:08:05,2025-03-09 02:08:05,1,213.72,211.94,218.01,368.62,372.33,373.88,12.21,26.52,9.74,2760.67,85.11,91.25,99.81,686.47,10762848,accumActiveEnergy decreased,-3026.0
3(분쇄기(2)),2025-03-09 10:08:10,2025-03-09 02:08:10,1,214.68,214.23,213.5,371.44,370.42,370.8,17.28,16.16,5.97,2252.05,90.21,98.1,98.21,494.02,10762851,accumActiveEnergy decreased,-3028.0
3(분쇄기(2)),2025-03-09 10:08:15,2025-03-09 02:08:15,1,217.18,211.12,211.39,370.9,365.89,371.14,11.49,28.76,27.24,3820.43,90.61,93.35,92.54,1055.7,10762856,accumActiveEnergy decreased,-3026.0
3(분쇄기(2)),2025-03-09 10:08:20,2025-03-09 02:08:20,1,210.89,218.33,214.65,371.7,374.97,368.52,13.42,9.38,25.83,2779.71,98.1,99.88,96.48,694.64,10762860,accumActiveEnergy decreased,-3027.0
3(분쇄기(2)),2025-03-09 10:08:25,2025-03-09 02:08:25,1,218.91,212.89,211.75,373.94,367.73,372.95,6.94,29.07,10.03,2622.08,97.78,99.52,92.66,477.44,10762864,accumActiveEnergy decreased,-3026.0
3(분쇄기(2)),2025-03-09 10:08:30,2025-03-09 02:08:30,1,214.53,211.83,210.86,369.23,366.05,368.39,6.1,7.45,26.8,2277.01,87.07,99.08,86.96,496.65,10762867,accumActiveEnergy decreased,-3026.0
3(분쇄기(2)),2025-03-09 10:08:35,2025-03-09 02:08:35,1,212.25,219.1,210.12,373.54,371.7,365.77,27.22,11.19,7.39,2608.76,86.15,94.5,94.57,618.05,10762870,accumActiveEnergy decreased,-3026.0
3(분쇄기(2)),2025-03-09 10:08:40,2025-03-09 02:08:40,1,214.57,211.66,215.67,369.12,370.07,372.59,14.45,26.32,8.29,2788.89,95.67,92.16,89.14,564.33,10762874,accumActiveEnergy decreased,-3026.0
3(분쇄기(2)),2025-03-09 10:08:45,2025-03-09 02:08:45,1,218.62,216.28,214.23,376.62,372.82,374.84,29.69,8.3,17.14,3188.5,97.07,85.45,94.96,876.09,10762879,accumActiveEnergy decreased,-3025.0
3(분쇄기(2)),2025-03-09 10:08:50,2025-03-09 02:08:50,1,217.91,213.78,215.7,373.84,371.94,375.51,16.98,21.82,21.65,3476.12,92.04,96.82,89.03,420.19,10762884,accumActiveEnergy decreased,-3024.0
3(분쇄기(2)),2025-03-09 10:08:55,2025-03-09 02:08:55,1,218.84,217.05,213.53,377.47,372.88,374.43,24.25,17.77,23.72,3794.24,96.02,88.02,99.14,852.37,10762889,accumActiveEnergy decreased,-3024.0
3(분쇄기(2)),2025-03-09 10:09:00,2025-03-09 02:09:00,1,218.0,210.38,210.98,370.97,364.89,371.49,16.99,9.21,21.75,2728.16,95.43,91.99,93.19,530.03,10762893,accumActiveEnergy decreased,-3023.0
3(분쇄기(2)),2025-03-09 10:09:05,2025-03-09 02:09:05,1,216.94,214.21,216.86,373.37,373.3,375.67,5.84,18.15,16.82,2347.4,96.22,98.29,92.73,427.55,10762896,accumActiveEnergy decreased,-3022.0
3(분쇄기(2)),2025-03-09 10:09:10,2025-03-09 02:09:10,1,213.97,212.69,215.49,369.48,370.81,371.91,25.72,18.82,16.94,3507.69,99.86,96.07,86.25,763.09,10762901,accumActiveEnergy decreased,-3020.0
3(분쇄기(2)),2025-03-09 10:09:15,2025-03-09 02:09:15,1,215.28,214.6,214.78,372.28,371.84,372.43,22.59,18.7,8.38,2846.82,87.85,89.26,92.92,723.68,10762905,accumActiveEnergy decreased,-3022.0
3(분쇄기(2)),2025-03-09 10:09:20,2025-03-09 02:09:20,1,212.45,212.48,219.89,367.99,374.43,374.4,7.83,28.14,7.58,2482.55,97.2,89.01,97.1,256.92,10762908,accumActiveEnergy decreased,-3024.0
3(분쇄기(2)),2025-03-09 10:09:25,2025-03-09 02:09:25,1,216.11,213.08,210.7,371.68,366.99,369.62,21.41,20.83,24.42,3789.08,89.34,98.85,86.4,770.41,10762913,accumActiveEnergy decreased,-3023.0
3(분쇄기(2)),2025-03-09 10:09:30,2025-03-09 02:09:30,1,214.27,216.98,214.47,373.46,373.63,371.29,19.07,25.84,20.0,3728.52,99.17,87.47,97.37,500.45,10762919,accumActiveEnergy decreased,-3021.0
3(분쇄기(2)),2025-03-09 10:09:35,2025-03-09 02:09:35,1,211.19,210.51,215.34,365.19,368.79,369.37,8.61,26.12,13.05,2700.89,99.63,94.72,87.36,776.83,10762922,accumActiveEnergy decreased,-3023.0
3(분쇄기(2)),2025-03-09 10:09:40,2025-03-09 02:09:40,1,215.18,219.75,210.48,376.65,372.58,368.62,19.81,5.54,23.05,2755.22,90.35,89.74,87.87,577.93,10762926,accumActiveEnergy decreased,-3024.0
3(분쇄기(2)),2025-03-09 10:09:45,2025-03-09 02:09:45,1,212.4,218.65,215.39,373.29,375.88,370.46,10.24,5.74,18.82,1995.64,91.44,97.5,89.04,471.93,10762929,accumActiveEnergy decreased,-3025.0
3(분쇄기(2)),2025-03-09 10:09:50,2025-03-09 02:09:50,1,215.83,214.25,215.63,372.45,372.28,373.65,7.79,5.84,25.51,2249.03,87.39,87.7,89.49,277.12,10762932,accumActiveEnergy decreased,-3028.0
3(분쇄기(2)),2025-03-09 10:09:55,2025-03-09 02:09:55,1,219.13,216.05,211.82,376.87,370.53,373.2,13.97,27.26,25.66,3836.34,93.95,90.13,85.28,767.58,10762937,accumActiveEnergy decreased,-3026.0
3(분쇄기(2)),2025-03-09 10:10:00,2025-03-09 02:10:00,1,211.04,210.25,211.99,364.84,365.66,366.34,18.12,28.4,23.51,3940.8,92.56,86.54,99.43,942.52,10762943,accumActiveEnergy decreased,-3026.0
3(분쇄기(2)),2025-03-09 10:10:05,2025-03-09 02:10:05,1,211.42,215.55,211.49,369.75,369.81,366.24,6.49,19.58,28.94,3123.24,91.34,99.86,99.47,704.76,10762947,accumActiveEnergy decreased,-3026.0
3(분쇄기(2)),2025-03-09 10:10:10,2025-03-09 02:10:10,1,217.37,213.14,218.48,372.82,373.78,377.44,27.59,27.52,22.31,4462.66,91.84,93.12,94.16,1272.58,10762953,accumActiveEnergy decreased,-3025.0
3(분쇄기(2)),2025-03-09 10:10:15,2025-03-09 02:10:15,1,217.81,215.13,213.16,374.93,370.9,373.22,11.65,7.72,8.34,1593.1,96.47,98.68,93.74,251.31,10762956,accumActiveEnergy decreased,-3024.0
3(분쇄기(2)),2025-03-09 10:10:20,2025-03-09 02:10:20,1,218.31,214.73,212.14,375.01,369.67,372.77,18.96,10.66,21.38,2923.53,87.76,86.16,98.16,511.56,10762960,accumActiveEnergy decreased,-3026.0
3(분쇄기(2)),2025-03-09 10:10:25,2025-03-09 02:10:25,1,212.58,210.77,217.7,366.62,371.06,372.62,16.44,6.46,22.43,2597.42,96.64,91.49,92.95,444.75,10762963,accumActiveEnergy decreased,-3025.0
3(분쇄기(2)),2025-03-09 10:10:30,2025-03-09 02:10:30,1,219.6,218.59,218.85,379.47,378.82,379.7,25.94,9.45,6.11,2426.47,87.73,89.69,98.03,309.17,10762967,accumActiveEnergy decreased,-3025.0
3(분쇄기(2)),2025-03-09 10:10:35,2025-03-09 02:10:35,1,211.69,212.93,214.56,367.72,370.2,369.13,29.45,11.37,19.27,3410.26,95.27,88.69,85.05,762.67,10762971,accumActiveEnergy decreased,-3026.0
3(분쇄기(2)),2025-03-09 10:10:40,2025-03-09 02:10:40,1,211.74,211.48,217.96,366.51,371.89,372.12,20.38,27.03,6.6,3058.81,86.12,92.84,91.31,406.21,10762976,accumActiveEnergy decreased,-3024.0
3(분쇄기(2)),2025-03-09 10:10:45,2025-03-09 02:10:45,1,211.9,216.58,219.65,371.06,377.77,373.72,17.71,23.19,11.72,3025.97,87.7,97.44,88.74,798.37,10762980,accumActiveEnergy decreased,-3024.0
3(분쇄기(2)),2025-03-09 10:10:50,2025-03-09 02:10:50,1,210.9,211.38,218.35,365.7,372.14,371.73,25.43,26.58,27.88,4551.55,97.87,90.64,96.43,606.74,10762986,accumActiveEnergy decreased,-3022.0
3(분쇄기(2)),2025-03-09 10:10:55,2025-03-09 02:10:55,1,210.41,218.2,214.01,371.17,374.29,367.55,22.71,11.63,29.81,3652.54,87.24,85.42,92.76,417.85,10762991,accumActiveEnergy decreased,-3021.0
3(분쇄기(2)),2025-03-09 10:11:00,2025-03-09 02:11:00,1,215.04,212.33,219.04,370.1,373.57,375.92,15.28,10.2,14.87,2322.63,85.18,90.84,94.93,651.01,10762994,accumActiveEnergy decreased,-3022.0
3(분쇄기(2)),2025-03-09 10:11:05,2025-03-09 02:11:05,1,213.99,216.19,211.28,372.54,370.19,368.29,11.4,22.34,5.85,2267.99,88.82,90.48,91.97,354.24,10762998,accumActiveEnergy decreased,-3022.0
3(분쇄기(2)),2025-03-09 10:11:10,2025-03-09 02:11:10,1,215.9,210.29,216.9,369.08,369.95,374.81,6.6,11.69,12.52,1759.89,89.28,89.7,89.35,180.23,10763000,accumActiveEnergy decreased,-3023.0
3(분쇄기(2)),2025-03-09 10:11:15,2025-03-09 02:11:15,1,210.75,210.2,218.2,364.55,370.99,371.47,27.25,6.54,16.71,2870.11,88.14,94.3,93.19,318.7,10763004,accumActiveEnergy decreased,-3024.0
3(분쇄기(2)),2025-03-09 10:11:20,2025-03-09 02:11:20,1,219.05,218.91,212.15,379.27,373.29,373.42,27.34,18.43,21.48,3888.28,89.61,92.05,87.99,391.79,10763009,accumActiveEnergy decreased,-3021.0
3(분쇄기(2)),2025-03-09 10:11:25,2025-03-09 02:11:25,1,211.79,217.98,216.42,372.18,376.19,370.83,15.89,26.3,17.95,3462.44,91.82,89.51,90.51,644.58,10763014,accumActiveEnergy decreased,-3021.0
3(분쇄기(2)),2025-03-09 10:11:30,2025-03-09 02:11:30,1,218.19,213.06,212.93,373.47,368.91,373.36,5.98,19.46,25.07,2877.06,89.17,99.03,89.63,488.08,10763018,accumActiveEnergy decreased,-3022.0
3(분쇄기(2)),2025-03-09 10:11:35,2025-03-09 02:11:35,1,211.26,218.63,216.37,372.29,376.71,370.33,22.47,20.87,26.7,4023.41,87.91,95.92,89.0,675.31,10763024,accumActiveEnergy decreased,-3021.0
3(분쇄기(2)),2025-03-09 10:11:40,2025-03-09 02:11:40,1,217.99,219.81,210.61,379.13,372.74,371.16,21.54,22.23,22.98,3845.81,97.61,85.95,93.24,616.08,10763029,accumActiveEnergy decreased,-3021.0
3(분쇄기(2)),2025-03-09 10:11:45,2025-03-09 02:11:45,1,213.47,218.36,219.11,373.96,378.85,374.61,10.66,5.22,28.44,2572.62,93.46,96.43,96.45,564.46,10763033,accumActiveEnergy decreased,-3022.0
3(분쇄기(2)),2025-03-09 10:11:50,2025-03-09 02:11:50,1,218.68,212.86,217.86,373.71,373.0,378.04,15.27,23.08,18.29,3263.19,99.56,94.25,98.62,360.46,10763037,accumActiveEnergy decreased,-3022.0
3(분쇄기(2)),2025-03-09 10:11:55,2025-03-09 02:11:55,1,216.25,211.43,214.24,370.37,368.62,372.8,27.17,29.29,20.37,4381.93,86.51,94.8,92.06,701.72,10763043,accumActiveEnergy decreased,-3020.0
3(분쇄기(2)),2025-03-09 10:12:00,2025-03-09 02:12:00,1,213.12,215.97,217.88,371.6,375.72,373.24,20.69,28.95,13.0,3597.91,89.32,86.48,96.87,1062.97,10763048,accumActiveEnergy decreased,-3019.0
3(분쇄기(2)),2025-03-09 10:12:05,2025-03-09 02:12:05,1,212.98,218.64,218.36,373.78,378.45,373.54,27.51,12.98,7.85,2775.97,93.46,93.93,93.03,524.25,10763052,accumActiveEnergy decreased,-3021.0
3(분쇄기(2)),2025-03-09 10:12:10,2025-03-09 02:12:10,1,216.24,216.79,211.62,375.0,371.0,370.53,26.47,16.9,23.65,3838.22,91.08,87.12,87.02,806.01,10763058,accumActiveEnergy decreased,-3020.0
3(분쇄기(2)),2025-03-09 10:12:15,2025-03-09 02:12:15,1,210.87,211.01,210.59,365.35,365.1,364.99,13.49,20.94,11.02,2556.24,90.49,94.87,97.97,750.02,10763061,accumActiveEnergy decreased,-3021.0
3(분쇄기(2)),2025-03-09 10:12:20,2025-03-09 02:12:20,1,218.8,215.04,210.55,375.71,368.56,371.82,8.63,14.74,29.92,3029.02,98.19,86.72,90.7,804.59,10763065,accumActiveEnergy decreased,-3020.0
3(분쇄기(2)),2025-03-09 10:12:25,2025-03-09 02:12:25,1,213.63,212.17,212.98,368.74,368.18,369.45,17.98,8.22,22.82,2785.12,86.82,95.03,87.27,558.29,10763069,accumActiveEnergy decreased,-3020.0
3(분쇄기(2)),2025-03-09 10:12:30,2025-03-09 02:12:30,1,213.1,211.77,211.65,367.94,366.68,367.84,22.4,29.51,11.2,3571.93,93.98,94.77,92.29,751.83,10763074,accumActiveEnergy decreased,-3019.0
